pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	0.000214776632302406	0.00628627870937035	-0.511282742407146	-2.20523595768087	0	97	MCAM|ID1|LCP2|LYL1|JUNB|CBFA2T3|TRPV2|HEY1|NFE2|SLCO2B1|BCL2L1|KCNH2|GABRE|LMO2|GATA1|FAXDC2|ADGRE5|ADAMTSL4|ST3GAL2|SIDT2|LYPLA2|HMBS|STAT5A|SLC2A3|TWNK|SERPINH1|CHPF2|RHOG|FADS1|CHST12|SNCG|FDXR|DMTN|ALAS2|CLEC11A
AMIT_EGF_RESPONSE_480_HELA	0.000215982721382289	0.00628627870937035	-0.52260134843281	-2.28985588189213	0	107	TMEM158|CCND1|ZFP36L2|SLC19A1|BCL2L1|SMTN|RRP1|PLEC|SPHK1|ITGB5|PCGF2|PHLDA2|MYO9B|DIAPH1|ABHD2|RRBP1|ZYX|SERPINH1|HMGXB3|SH3BGRL3|SLC25A37|BRD3OS|LPCAT4|SH2D2A|RRP12|PDLIM7|IGFBP4|DUSP7|GAK|XAB2|LY6E|HPCAL1|PNO1|SEPTIN9|LTBR|CDV3|KYAT1|RNF126|NCLN|ITPR3|SLC1A5|PGAP6|TNFRSF12A|MAD1L1|HMGA1|SLC35F6|TGM2|MTA1
BENPORATH_ES_WITH_H3K27ME3	0.000220070422535211	0.00628627870937035	-0.356165138396444	-1.64980396452166	0	153	INKA1|KISS1R|TBX1|HSPA6|HSPA1B|METRNL|NEFH|OAF|HSPA1A|HEY1|GATA2|LONRF3|NOTUM|LHX6|PLEC|PHLDB1|PPP1R14C|ZBTB7A|FEZ1|TRADD|ZFPM1|SPTB|FAM78A|PITX1|DLK1|COLGALT2|NFIC|POLE|RCSD1|F2R|SSBP4|TNFRSF1B|BMX|CSMD1|ICAM5|KLHL17|LAMB1|NFIA|GRK3|LEF1|RAB11FIP3|EXOC3L2|NTRK1|RARA|RASSF5|MYB|CBX8|PMP22|GSN|SLC27A2
BENPORATH_PROLIFERATION	0.000184672206832872	0.00628627870937035	0.430783586655845	1.93165593790736	0	138	NCAPG|RDX|MAD2L1|GINS3|CDCA7|WDR26|CKS2|CEBPG|RRM2|NDC80|PDCD10|GARS1|CDK1|PPIL1|NEK2|DTL|EXO1|PCNA|HDAC2|CENPU|SMAD2|GPSM2|FAM3C|KPNA2|CCNB2|RFC4|ANKRD27|SUV39H2|PBK|AVL9|GDI2|RIT1|LGALS8|TYMS|RACGAP1|TOP2A|CDKN3|TMEM14A|RAD51|RAD51AP1|HSPA14|PRPF18|CENPA|SLC25A5|ANLN|MSH2|CHAF1B|NDUFB5|CYRIB|NMI|HIKESHI|STMN1|KDELR2|DBF4|ATAD2|BUB1|KNSTRN|UBE2T|CKS1B
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	0.000216590859865714	0.00628627870937035	-0.484318688446973	-2.15266289526148	0	116	MAG|CCND1|GPR68|TBKBP1|TSKU|DHRS3|CBFA2T3|KAZN|HK2|SNAPC4|LHX6|RAB3IL1|SLC29A1|SLC22A5|MAT2A|RPUSD1|MYBBP1A|WDR46|SLC25A19|SRM|POP1|MYEOV|PHLDA2|PITX1|MED24|PPARGC1B|SLC2A1|NEIL2|TRMT61A|PRR5|TGIF2|TSEN54|SUSD3|FHL2|CELSR2|NOLC1|SH2D2A|FGFRL1|RRP12|IGFBP4|CXXC5
BHAT_ESR1_TARGETS_VIA_AKT1_UP	0.000217580504786771	0.00628627870937035	-0.46515577735121	-2.18345665395939	0	167	MAG|CCND1|TBKBP1|TSKU|ADCY3|ARAP3|DHRS3|CBFA2T3|LRFN4|KAZN|ATRIP|FAAP100|HK2|SCARB1|SLC29A1|SLC22A5|MAT2A|JADE2|MYBBP1A|WDR46|SRM|POP1|MYEOV|PITX1|MED24|PPARGC1B|SLC2A1|NEIL2|FLAD1|MCRIP2|ARMC6|LTBP3|TRMT61A|QSOX2|PRR5|BRD9|TGIF2|SUSD3|C1orf159|TWNK|FHL2|CELSR2|IER3|NOLC1|SH2D2A|FGFRL1|CDC34|RRP12|IGFBP4|SLC6A6|CXXC5|CARD19|HPCAL1|SEPTIN9|CDC42EP1|EIF3B|RAB11FIP3|ADAMTSL5|SBNO2|MCM7|GPATCH4|NUDC|LETM1|RARA|NOP14|PPRC1|MYB
BIDUS_METASTASIS_UP	0.00018308311973636	0.00628627870937035	0.405189884615591	1.89739849670206	0	190	C5orf22|NUSAP1|SEC24B|MAD2L1|KNL1|PLK4|UNK|CEBPG|GAS2L3|RRM2|TRA2B|RAB22A|DCTN4|VBP1|CDC6|CCNB1|RAB28|CDK1|PTGES3|KIF11|DEPDC1|MEAF6|COPS8|MRPL42|PSMD10|GET1|CHEK1|ANKRD54|CCNB2|WDHD1|RFC4|EIF1|CBFB|PBK|MPHOSPH9|UBQLN2|ATF2|TYMS|RACGAP1|PREPL|NRAS|AZIN1|NEMP1|SMC4|RRM1|EIF4E|NCBP2|CENPA|CDK2AP1|AZI2|MAPK1|RNF138|WAC|VDAC1|STK24|SEC23A|CCNA2|ARPP19|SRSF1|WBP11|CRKL|ADNP|RBBP4|PHF10|DBF4|CCDC47|BUB1|KNSTRN|CRY1|TMEM33|HNRNPK|CDC23|DLGAP5
BILD_MYC_ONCOGENIC_SIGNATURE	0.000216216216216216	0.00628627870937035	-0.499474712456715	-2.28531889970226	0	140	HSPA6|SLC19A1|NOP16|HSPA1A|BEND3|TNFAIP2|NLE1|SMTN|PLEC|SLC6A8|NOP2|TRIOBP|NUFIP1|PLEKHG2|CCDC86|SLC29A2|ATP2B4|MYBBP1A|FAM193B|SRM|CCDC137|AHNAK|EPS8L1|PES1|GEMIN5|FLAD1|MCRIP2|BOP1|FAM168A|TCOF1|PRR5|PLD6|METTL1|XPO5|TWNK|PHB1|TRMT1|WDR74|NOLC1|ALG3|EXOSC5|STMN3|BID|MRTO4|TTLL12|ACSS2
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.000195274360476469	0.00628627870937035	0.685152411387446	2.08122772766294	0	21	DDIT3|INHBE|ARRDC4|CHAC1|ATF3|MTHFD2|STC2|ALDH1L2
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	0.00018677624206201	0.00628627870937035	0.467088517117194	1.92170632967588	0	82	INHBE|ARRDC4|CHAC1|ARRDC3|ATF3|G0S2|KDM7A|CTH|TXNIP|STC2|DAPP1|NEDD4|KLF10|PPP1R15A|PMAIP1|RBM43|ALDH1L2|TNFAIP3|MAP3K8|NT5C3A|PPM1K|TRIM5
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	0.000215982721382289	0.00628627870937035	-0.417490767742155	-1.89919898939828	0	135	F2RL3|ARAP3|GATA2|SMTN|PHLDB1|FHIP2B|LMBR1L|SPHK1|NDST1|ENTR1|BAP1|DPH7|NEBL|ITPA|PPP6R2|GAS6|ASB1|SLC9A1|RSAD1|SGSM2|NES|TBCD|ITPR1|WDR74|LDB1|YJU2B|GAK|BCR|XAB2|INTS11|TSR1|FAM118A|TCF25|KAT5|MADD|ENTPD6|MICAL3|CFAP36|THOC6|MCM7|ARRDC2|C2CD2|STARD10|LETM1|NCAPH2|RALGDS|SMPD4|GMPPA|FBXW5|PRELID1|MAF1|RASA3|CC2D1B|PLEKHM2|EXOSC7|ADAM15|ULK3
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN	0.000215285252960172	0.00628627870937035	-0.473431029524289	-1.91922619232045	0	70	MZF1|MAFK|ORAI2|NDUFA3|ZBTB7A|SLC38A10|ERF|MXD3|LSR|PIGQ|SPATA2L|NAT8L|ST3GAL2|TRIP6|WDR18|GIGYF1|BCL9L|OPLAH|REXO1|MRM1|CHPF2|STUB1|SDSL|TSC22D4|OGFR|RPS10|REX1BD|MRC2
BLUM_RESPONSE_TO_SALIRASIB_UP	0.000181785129976368	0.00628627870937035	0.39022456433746	1.8485453412234	0	206	HSP90B1|ATF3|SGPL1|GFPT1|MTHFD2|IFRD1|CTH|PSAT1|BIRC2|CNIH1|ARF4|SLC33A1|STC2|USP25|FEM1B|PPP1R15A|TARS1|CBX4|CEBPG|BTG1|SIAH2|RAB22A|LAPTM4A|GOLGA4|PSEN1|RAB5A|TNFAIP3|UBE2H|GARS1|GOT1|ATF5|BAK1|PHGDH|RNF14|RSL24D1|CSRNP2|SIAH1|SARS1|CHIC2|TRIB3|ATF4|EIF1B|COPA|WARS1|CARS1|RTCA|GOLGB1|EIF1|COPG1|KCMF1|COX7A2L|MAFF|CCNB1IP1|RRAGC|SCFD1|AVEN|CBLB|NPC1|AP3S2|MDM4|SEC63|SURF1|AZI2|EIF2S2|TSG101|NAMPT|RAB32|PTP4A2|HMGCL|ELL2|GHITM|TNFRSF10B|CDK7|NARS1|MAPK6|GADD45A|XPOT|EIF5|ANXA7|CANX|TCEA1|TOM1|EIF3H|SUPV3L1|MTIF2|SQSTM1|HSPA9|SCAMP2|CD55|SEPHS2|XIAP|CDK13|SLC35A2|CALU|CSNK1A1|SSR3|GOLGA5|ACBD3|PEA15|PMS2|DDX10|MAP1LC3B|GTPBP2
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	0.00018001800180018	0.00628627870937035	0.391056275355742	1.92497743759769	0	283	DCK|CCNG1|TMED7|MACIR|RNF2|MED21|RP2|CNOT8|MAD2L1|SSR1|LAMP2|KIFBP|SMAD4|KIF5B|CKS2|VRK2|TERF1|SEC24D|VBP1|PIGC|CCNB1|TAF12|GARS1|COPS5|IPO7|YWHAZ|LYPLA1|ATP2A2|CDC27|PCNA|CBX3|RAB1A|RAP1A|PTGES3|KIF11|BET1|UBE2D3|WTAP|PSMD10|SCCPDH|COPA|SMAD2|FNTA|RARS1|UBA2|SLC25A3|HPRT1|PARK7|KPNA2|RFC4|PPT1|RCN2|UBQLN2|GDI2|RIT1|MSMO1|TOP2A|SS18|ZWINT|SRPK2|BPHL|RAD21|CDKN2C|AZIN1|ACTL6A|SMC4|UBE2E3|NCBP2|MOB1A|SEC61G|PCLAF|RIF1|SMNDC1|BUB3|TRIAP1|RAB32|SMAD5|WEE1|YWHAQ|MAPK9|VDAC1|HSPA4|DBI|CDK7|AP3B1|PRPSAP2|SRSF1|TAF11|DDOST|ADNP|XPOT|RBBP4|TNPO1|STK17A|EIF3H|MAP2K1|UBE2N|MAPRE1|SSBP1|CPQ|SRSF10|RAP1B|CKS1B|WSB2|CREBBP|CALU|UBXN7|RAB4A|MORF4L2|NCK1|SKP1|ACBD3|NAP1L1|PLD3|MPC2|TUSC3|UBE2A|ZNF318|SEC23IP|QKI|RALA|PGRMC1|RAF1|P4HA1|ILF2|PCMT1|ARL1|PABPC1|DENND5A|FKBP1A|H2AZ1|EPRS1
BROWNE_HCMV_INFECTION_18HR_DN	0.000213037920749893	0.00628627870937035	-0.521611125061206	-2.15559097767708	0	76	ID1|CBFA2T3|PSMB10|TRIOBP|EPHB6|SOCS1|CCDC88C|FYN|OBSL1|PCGF2|PLXNA3|ZFPL1|PLCD1|GAS6|OGG1|NME3|RFX1|OPLAH|TNIP1|CAVIN1|TBCD|NUMA1|FKBP8|LPCAT4|S100A1|FADS1|CEP250|CCDC85B
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	0.000222222222222222	0.00628627870937035	-0.328804568090365	-1.59134300120101	0	212	CCND1|ZNF467|INPP5J|ZNF296|IQSEC1|MTCL2|CREB3L1|SYNGR2|HK2|HIP1R|KIFC2|SLC38A10|RDH13|CYBC1|CFD|SRRM2|EVL|PPP1R16A|ENTR1|SPATA2L|GTF3C1|TMEM276|EPS8L1|MAGED2|PLXNA3|SFI1|SIDT2|RIPOR3|NME3|ANKRD13D|GGA1|RSAD1|SOX12|TGIF2|VPS72|RGL2|TNIP1|SMARCC2|EMP2|POLE|SERF2|ABCA3|GRAMD4|TBL1X|CXXC5|DDX42|KMT2D|FBRSL1|TESMIN|NDUFS8|CSNK1D|LINC01128|EIF3B|RAB11FIP3|STARD10|GSPT1|PYCR1|MYB|GSE1|HMG20B|KCTD15|SLC7A8|DDAH2|FKBP4|CERS6|IQCE|PRR14|ARID3A|KRT19|CTXN1|NECTIN2|ERGIC1|SH3GLB2
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	0.000222965440356745	0.00628627870937035	-0.332481848243445	-1.60514048632839	0	208	EPPK1|S100P|ZNF467|INPP5J|ZBTB7B|FAM83H|DBP|SYNGR2|HIP1R|HOOK2|KIFC2|TMEM134|TNK2|ZNF385A|SLC29A2|LSR|FCSK|PKP3|NR2F6|PPP1R16A|SPATA2L|TMEM276|TRPM4|EPS8L1|JMJD8|PLXNA3|SFI1|NEBL|MACC1|FLAD1|MCRIP2|RIPOR3|CD24|NME3|NHSL3|ANK3|RGL2|SYMPK|MRPL41|FRAT2|EMP2|SERF2|SPTBN2|GRAMD4|BCR|SYNGR1|ROGDI|TNKS1BP1
CHEN_HOXA5_TARGETS_9HR_UP	0.000183755972069092	0.00628627870937035	0.493442757819119	2.24822327615722	0	155	CHAC1|KIN|ATF3|ZNF107|TAF1A|RCHY1|CASP3|IFRD1|CTH|THAP9-AS1|BIRC2|ZNF184|ZNF468|STC2|DCLRE1C|TSC22D2|KLF10|ZCCHC10|NCOA3|PTPN2|CEBPG|RSRC2|PMAIP1|ALG13|POLR3F|TNFAIP3|CEBPB|ARIH1|CLK1|PPP1R12A|KLF6|KIF18A|CARS1|NEK1|PNRC2|PPIG|CDK17|MARCHF7|ZNF195|AVL9|MAFF|BCL10|GABARAPL1|NFIL3|NRBF2|RIPK2|PELI1|WAC|AKIRIN1|DAAM1|PPWD1|TNFRSF10B|CDK7|RLF|ADNP|EIF5|SEC24A|CNOT4|NUP58|ZZZ3|SUPT20H|AKAP10|SRSF10|CRY1
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.000185013876040703	0.00628627870937035	0.430052641299036	1.98435405434557	0	170	MANF|GPR160|SELENOT|CAPZA2|MED21|MAD2L1|HAT1|PSMG1|NUP205|SNX2|ALG13|VBP1|TAB2|TMEM50A|CDK1|PPIL1|PCNA|STT3A|OSTC|CCNDBP1|MRPL39|MCTS1|TMX1|COPS3|MRPL42|PSMD10|COPA|WARS1|MMGT1|HAUS1|CCNB2|RFC4|PIGF|RCN2|APOO|PBK|TYMS|MRPL44|CDKN3|PDIA6|TPRKB|DPM1|RAD51AP1|CITED2|RHOA|DAD1|UBE2E3|ADH5|ACTR6|SLC25A5|SYPL1|WDSUB1|MSH2|FUCA2|MORN2|SEC23B|DBI|ATF1|HIKESHI|SNHG29|CCT4|ARPC1A|CMAS|RPA3|ATG3|MRPS23|MAPRE1|NUP37|SEC11A|UBE2T|ATP6V0D1|NUDT21|CLNS1A|TMBIM4
CHICAS_RB1_TARGETS_GROWING	0.00018618506795755	0.00628627870937035	0.416657454569832	1.85510054692785	0	133	SLC1A4|SGO2|DDIT4|PSAT1|NUSAP1|KNL1|CDCA7|CTDSPL2|GAS2L3|EXOSC8|ALDH1L2|WASHC3|CCNB1|PHGDH|NEK2|TIFA|DEPDC1|SPIN4|SMC3|PSPH|HERC4|TMEM106C|SMC2|HPRT1|HAUS1|CCNB2|PPIG|RFC4|TOP2A|CDKN3|RAD51AP1|FABP5|FIGNL1|MEIS2|SMC4|CHAC2|CENPA|PCLAF|RIF1|RNF138|MSH2|NFYB|NMI|CCNA2|CACYBP|USP1|RPA3|FBXO11|BUB1|TNFAIP8|CASP6
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	0.000179018976011457	0.00628627870937035	0.363857743454419	1.83781955018949	0	362	DNAJC3|TMED7|POPDC3|GFPT1|STT3B|SNX18|SCPEP1|FUCA1|IFT20|VPS54|IDH1|RFFL|SCOC|ATG4A|TMEM59|ZFAND2A|KAT2B|GOLPH3L|ERLIN1|ATPAF1|AK3|WIPI1|CREB3L2|YIPF1|TMED5|ENTPD7|ARHGAP5|BTG1|YIPF5|RAB22A|DMXL2|TRAM1|PHTF2|STARD4|RDH14|MFSD1|SOAT1|STIM2|NCALD|UBR3|SAR1B|CEBPB|GOLT1B|NFU1|ANKMY2|GOLPH3|XPNPEP1|ERLEC1|MED8|RAB1A|CDADC1|TTLL4|MEAF6|GXYLT1|PTPRJ|SMAD2|CMPK1|TMF1|OAT|GALNT1|BBS4|ZMPSTE24|FAM3C|MED23|ETNK1|ETFDH|RGP1|RNF144A|BRPF3|GOLGB1|SLC31A1|ZNF320|EPAS1|GDE1|ADD3|APOO|MIA3|ST6GALNAC1|ASAH1|MSMO1|TOR1B|SELENOM|KLHL7|PDIA6|GCC2|CNOT11|HOXB2|CITED2|UBE2J1|UXS1|ACAD8|RFK|NPC1|PRPF18|HSBP1|NSF|IDI1|WDR7|SEC63|NR2C1|APPL2|NRBF2|ZNF652|CPEB4|DAZAP2|NAMPT|CD164|CAPN2|MARCHF3|MACO1|RAB6B|ELL2|STK24|DRAM2|PHF20L1|EIF4EBP2|DBI|ORMDL1|GK5|BLCAP|TRIP4|TAX1BP1|SLC35D2|SLK|KDELR2|BTG3|SEC24A|FAM118B|RMC1|PIP5K1B|RAB27A|CCDC186|EVI5|TOM1|FTH1|INPP5A|TSPAN3|SLC11A2|OSBPL2|CHUK|FAM199X|DRAM1|FAM217B|CD55|FZD5|NANS
CUI_TCF21_TARGETS_2_DN	0.000175407823188914	0.00628627870937035	0.312187530426349	1.60625157919987	0	438	ATXN7|MBNL2|ARRDC3|RNPC3|KDM7A|RNF6|TMEM106B|SERINC1|TTC14|MTMR6|IFRD1|PANK3|SELENOT|TXNIP|AGO4|RNF11|PGGT1B|SLC33A1|VPS54|RMDN1|SCOC|OTUD7B|ATG4A|LZTFL1|USP25|VPS37A|ACBD5|BMI1|B3GNT2|MOSPD2|KIF5B|VSTM4|YOD1|NCOA4|ZNF518A|TMED5|GINM1|ENTPD7|ARHGAP5|DNAJB14|HSDL2|EMC7|ENDOD1|ERGIC2|FBXO3|LEMD3|TNFAIP3|UBR3|NPL|PPM1K|CEBPB|YIPF4|RAB3GAP2|GTF2A1|TMEM30A|TRIM5|LYPLA1|C16orf87|MINDY2|CD47|STK3|RAP1A|UBE2V2|MKRN1|HEATR5B|UBLCP1|USP33|ESCO1|CHPT1|PTPRJ|EAF1|LYSMD3|TRAK2|RIMOC1|MED23|FRYL|ROCK1|PLSCR1|CLOCK|VANGL1|MYO6|ARL13B|EPAS1|ZNRF2|DBT|RRAS2|ARNT|LNPEP|ITPRID2|CCNB1IP1|PPIP5K2|RASA2|ARL8B|FNDC3A|CLIP1|TRIP11|COQ10B|PGM2|CITED2|CBLB|SPRED2|RFK|RANBP9|CHMP1B|SAMD8|NFIL3|PRKAA1|OPTN|NSF|CHAC2|AP5M1|ZC3HAV1|CCDC82|RPS6KA5|EBAG9|CPEB4|FNDC3B|KDM4C|PURA|SAMD4A|ZFR|AKIRIN1|LDAH|RAB6B|ELL2|CYRIB|HOMER1|PHF20L1|CEMIP2
CUI_TCF21_TARGETS_2_UP	0.000222518914107699	0.00628627870937035	-0.32926570908925	-1.61332890569408	0	232	TMEM238|CAD|LRFN4|ZNF692|PHACTR1|CLCN2|MEX3A|PDGFA|TET1|MIF|MXD3|CENPX|ZNRD2|CCDC88C|LSR|PALM|SRM|TRPM4|PDLIM4|ZFPM2|FLYWCH1|INCENP|TACC3|GAS6|KCNK5|B4GALT2|DIPK1B|POLE3|ZNF593|PYCR3|CENPV|VPS72|METTL1|FYB1|GUK1|TBRG4|TTL|EXOSC5|FNDC4|MRTO4|ECM1|PIN1|SNRNP70|PRKAR1B|GRWD1|DTYMK|NFIA|PAFAH1B3|SNRPB|SIPA1L1|CBX5|HMGXB4|THOP1|MACROD1|CLEC11A|MCM7|STARD10|PPAN|PYCR1|NCAPH2|TAF6L|RPS9|RCC2|NOC4L|ATAD3A|POLD1|RRP1B|FKBP4|MCM3|RNASEH2C|CYBA|SGTA|XRCC1|TGM2|BCL7A|RELT|ALDH16A1|BRI3BP|FXN|NFIX|KRT18|NDUFB7|HNRNPU|HELLS|KRT8|DCTPP1|NT5DC2|MDK|RAD18|NR2F2|CFH|HSPBP1|ESPL1|FIRRM|PFKL|KIF22|PLTP|RPSA
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	0.000178443968593862	0.00628627870937035	0.321492112904366	1.62241823471756	0	355	STAU2|IBTK|SEC24B|PPM1B|PDE8A|NEDD4|INPP5F|KLF10|ABI1|NCOA3|PTPN2|EPS15|CREB3L2|GOLGA4|NDC80|TAB2|ADAM10|NBN|PDS5A|IPO7|PPP2R5E|ANKMY2|CDC27|PEX3|ARIH1|PTK2|STK3|KIF11|UTP18|PPP1R12A|RABGAP1|DNAJC13|KLF6|RAD23B|SUZ12|MTREX|FRYL|PMS1|RUNX1|CLOCK|MTX2|LRPPRC|CDK17|RBPJ|TRAPPC8|MARCHF7|KIF20B|RRAS2|ATF2|MAP4K5|TOP2A|FNDC3A|CLIP1|ORC2|STIL|SRPK2|CCSER2|CBLB|PHF3|PPP2R5C|MEIS2|SCAF8|KPNA3|PKN2|EIF4E|WDR7|TCF12|CENPA|PARN|PHIP|CCDC93|GNAQ|SHB|CDK8|UBE3A|GBE1|TDRD7|MSH2|SAMD4A|ORC5|STK24|HOMER1|DYRK1A|FUBP1|TRRAP|BLTP1|PHF21A|MAPK6|MELK|ZNF638|SLK|MTF2|SEC24A|CNOT4|SLC7A1|KDM5A|ZZZ3|AFF1|BRCA1|EVI5|RAPGEF2|MAP1B|ROCK2|MAP2K1|FOXJ3|RYK|SSBP1|PPFIA1|RB1|CRY1|REV3L|CDK13|OPA1|CREBBP|SPOP|STAM|KIF14|NCK1|ZDHHC17|TUBGCP3|KIF23|MED13|DUSP1|NCOA1|NEK7|QKI|CLEC16A|GMPS|AKAP9|NFYC|MBNL1|CEP135|ATP11B|PTPN12|PCMT1|PAIP1|MKLN1|DENND5A|RAB3GAP1|BPTF|ARHGEF7|NMT2|CENPE|C2CD3|ZNF148|BLM|CKAP5|CEP350|NAA20|TUT4|GINS1|PTPRA
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	0.0002154243860405	0.00628627870937035	-0.592372126708935	-2.48902696120908	0	84	CCND1|ZFP36L2|TSKU|KAZN|HEY1|CREB3L1|AMPD2|ADGRL1|LHX6|LTBP4|SLC39A4|TNFRSF1A|BMP1|ERF|PTP4A3|FHIP2B|SLC52A2|OBSL1|ADGRE5|TRIP6|EXOSC4|BOP1|RRBP1|OPLAH|GFUS|EMP3|APLP2|SERPINH1|TSSC4|SLC43A3|RHOG|IGF2BP2|DUSP7|IER2|LY6E|EPHB4|TRIP10|CDC42EP4|PRAME|CCDC25|SLC1A5|MGAT1|PMP22|GALNT2|LINC00963
DAZARD_RESPONSE_TO_UV_SCC_UP	0.000187899285982713	0.00628627870937035	0.551540555120958	2.25522916042152	0	80	ATF3|DYNC2LI1|TMED7|ATP6AP2|SSR1|LAMP2|TWF1|PMAIP1|RRM2|SH3BGRL|ITM2B|TM2D1|AGL|CDK1|COPB1|SDHD|YWHAZ|MYCBP|SLC25A46|PTGES3|UBE2D3|HPRT1|PLSCR1|PRKAR1A|AP1S2|RCN2|RTN4|SNX3|PDIA6|SCFD1|CITED2|PRDX3|CCNC|HEXIM1|SCARB2|SRSF1|TOB1|GADD45A|RBBP4|AIMP1|MAP2K1|SSBP1|SRSF10|ADK
DE_YY1_TARGETS_DN	0.000187687687687688	0.00628627870937035	0.573021971000214	2.24645000379183	0	63	HSP90B1|CCNG1|GNA13|CAPZA2|PTEN|AGGF1|CASP8AP2|FGF13|CYLD|CDK1|IPO7|CDC27|ARIH1|IFT57|HIF1A|RBL1|CLIC4|EPAS1|PRKD3|ERBIN|MPHOSPH9|GDI2|SNX3|PRKAA1|PKN2|APC|SMNDC1|FN1
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN	0.000222469410456062	0.00628627870937035	-0.389373847308045	-1.86413665624254	0	196	GTF2I|ADCY3|PLXNB2|CAD|TMEM63A|TNFAIP2|NUP210|THRA|PLEC|ABCC10|SLC6A8|FAM114A1|PMPCA|SLC38A10|SLC29A1|MAT2A|OBSL1|DBN1|ARHGAP4|ITGB5|AHNAK|FLNC|MYO9B|CHD4|FANCA|LPCAT1|RRBP1|LAMA5|CBR1|ENO2|TBCD|ITPR1|BLTP2|CELSR2|SPTBN2|IGF2R|FADS1|NCDN|TFRC|POR|FLNA|EPHB4|SEPTIN9|GRHPR|LIG1|TCF25|FDXR|ATR|TCF3|LRP5|HNRNPDL|C1orf216|STK11|PRAME|INTS1|ITPR3|SLC1A5|OCEL1|DICER1|SLC27A2|UBAP2L|CILK1|RPL3|PIM2|SELENBP1|HIRA|RNFT2|FGFR3|METTL13
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP	0.000181587071000545	0.00628627870937035	0.449737045495977	2.13821778470502	0	211	KIN|MOB4|ATF3|TAF1A|RCHY1|CASP3|IFRD1|BLZF1|PANK3|ZNF184|GNA13|CAPZA2|MED21|CCP110|PLK4|PPP1R15A|SNAPC1|ZNF518A|PTPN2|CEBPG|RSRC2|PMAIP1|ARHGAP5|PPM1A|GTF2H2|TBPL1|POLR3F|TM2D1|COPS2|PEX13|RAB5A|TNFAIP3|UBE2H|CEBPB|CDC27|RAB11FIP2|SYF2|POLR2M|CLK1|UBE2V2|BET1|GEMIN2|WTAP|KLF6|CHEK1|H2BC11|PLSCR1|ZNF623|BNIP1|BRAP|CDK17|RRAS2|MAP4K5|BCL10|TGDS|RAD51AP1|ZWINT|GABARAPL1|RPE|TIMM17A|PRKAA1|NRAS|EIF4E|ZC3HAV1|GNAQ|UBE2L6|SMNDC1|KRR1|TDRD7|BUB3|SMAD5|WEE1|NMI|DYRK1A|ABRAXAS2|ATF1|ARPP19|RLF|SP1|GADD45A|BTG3|SMIM8|CRK|OTUD3|NUP58|ZZZ3|BRCA1|FOXJ3|AKAP10|DHRS2|CD55|FAF2
DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	0.000182515057492243	0.00628627870937035	0.330897341879582	1.57716004147604	0	216	DDIT3|SESN2|KDM7A|SEPSECS|ZNF277|KLHL24|DDIT4|PNPLA8|VPS54|KAT2B|PNRC1|CREB3L2|DUSP10|ARHGAP5|GOLGA4|UBA5|OSGIN2|PLEKHF2|H4C8|UBE2H|KIF3A|MAP3K8|BAK1|TMEM30A|TRIM5|ZFP36L1|HBP1|ME1|CD47|CLK1|CCNDBP1|UBLCP1|KLF6|LYSMD3|PPP1R15B|MYO6|ORMDL3|EPAS1|HILPDA|CSRP1|RIT1|LGALS8|CYB5R1|RAB9A|ETFA|ABHD4|COQ10B|SOCS2|NCOA7|MYL12A|CITED2|CBLB|UBE2J1|ZNF12|OPTN|APPL2|ANO6|CPEB4|NAMPT|FN1|SAMD4A|GAB1|AKIRIN2|CYRIB|PHF20L1|BLTP1|TAX1BP1|GADD45A|CCDC186|EVI5|FTH1|RAPGEF2|ROCK2|SQSTM1|ZDHHC7|SENP2|DRAM1|CD55|SFMBT2|MECOM|ID3|OFD1|DAPK3|SKIL|DOCK11|ZDHHC17|RHOC|IL13RA1|CAB39
