pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
AMIT_EGF_RESPONSE_480_HELA	0.000207253886010363	0.0180996952768939	-0.443029184681623	-1.88909822978554	0	109	TUBB4B|MAD1L1|CCND1|DUSP7|SMTN|SLC19A1|PHLDA2|ZFP36L2|RRBP1|MAP2K3|DAPK3|RRP1|TMEM158|NCLN|GAK|HMGXB3|TRAF4|SPHK1|BRD3OS|MYO9B|LPCAT4|TNFRSF12A|ARHGDIA|PLEC|EGLN1|SFN|MTA1|RELA|BRD2|PPIF|ACTN1|HEBP2|TSPAN14|PDLIM7|RANGAP1|DIAPH1|CAMSAP1|YJU2|LTBR|ABHD2|SH3BGRL3|XAB2|EFHD2|PGAP6|CCND3|CDYL|TOR4A|BCL2L1|USF2|POM121|PCGF2|LAMP1
BAE_BRCA1_TARGETS_UP	0.000195809672997846	0.0180996952768939	0.581657485702617	2.15465588626163	0	53	IFRD1|MSMO1|AARS1|ANXA1|BTG1|MARCKS|ATF4|VEGFA|EPAS1|SAT1|TCEA1|LAMP2|CAMLG|TAX1BP1|H2BC5|EPHX2|ADH5|KCNK1|NET1|STAT6|HACD3|MGST1
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	0.000195809672997846	0.0180996952768939	0.626192104837944	2.4843750623187	0	76	CTH|SESN2|PSAT1|HERPUD1|TRIB3|GPT2|CEBPG|MTHFD2|IFRD1|ZFAND1|AARS1|GARS1|CCNB1IP1|RCSD1|ELAC1|ATF4|SARS1|FANCF|ZNF277|EPRS1|DNASE2|PRTFDC1|RHAG|NIPAL3|TMPRSS4|EEF2KMT|AIG1|ZNF581|ABHD14B|RPL10A|TMEM79|LENG1|CRTAP|CAST|NOA1|RPL3|EEF2|NOSTRIN
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.000199322304165836	0.0180996952768939	0.746753361556597	2.29389668382745	0	24	INHBE|ADM2|ALDH1L2|DDIT3|ATF3|STC2|CHAC1|FUT1|TSC22D3|MTHFD2|BEX2|GAS5|SNHG32|ZFAS1
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.000203417412530513	0.0180996952768939	-0.566736693939513	-2.28170129749586	0	78	HSPA1A|HSPA1B|FOS|AMH|KLF10|DNHD1|DYRK2|CSRNP1|ZNF778|BAG3|EPPK1|DNAJB1|CHRNA5|HSPA6|PLD6|TUBB1|CDKN2AIP|NR1D1|NAA16|IER5|BHLHE40|CRYAB|ENGASE|CCDC117|ANK3|PPRC1|UNC13D|FKBP4|USP49|ZNF398|NFKBIA|ZCCHC2
BLUM_RESPONSE_TO_SALIRASIB_DN	0.00021491510853213	0.0180996952768939	-0.328079382671868	-1.59056219258436	0	279	FOS|TUBB4B|KIF20B|JUNB|PDE4A|DBP|ID1|PIK3R3|TACC3|INCENP|GTF2I|B4GAT1|DDX23|CCNF|SRRT|HS3ST3A1|FEN1|GMNN|POLE2|RBM14|OPN3|BRD3OS|SRSF1|ID2|LTBP3|NARF|DGCR2|SRSF6|CCNE2|CKS2|PLK4|SETMAR|HSPB1|DDX39A|MKI67|SLC39A8|FASN|PFKFB3|LMNA|RECQL4|FANCA|RAB4A|PKM|TWSG1|AURKA|TRIP13|SRSF2|CHST12|FNTB|DHX15|DHCR24|ESPL1|CDC20|CSE1L|PLK1|F2R|TECR|KIF23|KIF20A|CARHSP1|CBFB|HMGB3|CBX3|KPNA2|CDC25A|B4GALT5|SUV39H1|MYBL2|LIG1|POLE|NDUFA2|JPT1|DHX9|CCND3|CHAF1A|AURKB|NPAT|SFPQ|PTPN4|GALNT2|HLTF|CKB|SRSF3|OAZ2|PAFAH1B3|TFDP1|DTYMK|CDC25B|BUB1B|NTHL1|PRC1
BLUM_RESPONSE_TO_SALIRASIB_UP	0.000189933523266857	0.0180996952768939	0.505193082299257	2.34392807703592	0	212	CTH|ATF3|STC2|PSAT1|PHGDH|TRIB3|CEBPG|WARS1|ATF5|MTHFD2|IFRD1|SGPL1|GFPT1|TNFRSF10B|TNFAIP3|GTPBP2|AARS1|ADPRM|CARS1|GARS1|CCNB1IP1|USP25|CNIH1|CXCL3|LAPTM4A|GOT1|BTG1|GADD45A|ATF4|SLC33A1|CD55|SARS1|PPP1R15A|MARS1|EIF4EBP1|MDM4|UBE2H|GOLGA5|CSNK1A1|CHIC2|SNHG32|RSL24D1|EPRS1|XPOT|SIAH1|TP53|ACVR1|TSG101|ERP29|CBX4|COX7A2L|TCEA1|SIAH2|COX10|CBLB|EIF1|USP3|SCFD1|PMS2|HMGCL|TARS1|MAP1LC3B|ATF6|SHMT2|RALA|NIT1|EIF2S2|DCTD|FEM1B|EIF1B|SSR3|PSEN1|SEL1L|CSRNP2|IARS1|VPS28|NARS1|RAB32|TIMM9|HSPA9|BCAT1|GHITM|NPC1|RTCA|ANXA7|NSMAF|RNF14|EEF2|GOSR2|RIOK3
BROWNE_HCMV_INFECTION_8HR_UP	0.000205803663305207	0.0180996952768939	-0.519317866834134	-1.95999068157545	0	57	HSPA1A|FOS|RBM38|AMD1|DNAJB1|DNAJA1|ERF|DDX3X|AKAP8L|ICAM1|H2AX|SAMHD1|DBF4|RBBP6|FNBP4|GNS|ZNF35|GK|CALM1|UBE2G1|MARK2
CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_DN	0.000186046511627907	0.0180996952768939	0.346987654993893	1.70272422782037	0	354	INHBE|LINC00885|CTH|MBNL2|TRIB3|TUBE1|OSGIN1|PCK2|ATF5|TRAM2-AS1|RBP5|ASS1|SPDYC|IGF1|CR1L|NDUFV2P1|CCDC71L|DIRAS3|POLD4|ALDH2|ERN1|DDX19B|SOCS2|GOT1|NUDT12|TP53TG1|MIA2|G0S2|PIGV|UBE2L6|ALDH6A1|HIBADH|KHK|NUDT7|ACSM3|ECHDC3|QDPR|NRBP2|TMEM53|HAGH|XBP1|LACTB2|DHTKD1|SLC35D1|CRADD|SLC31A1|CBR4|SIRT5|LONRF2|RAB27A|IL15RA|TIFA|ETFDH|FAHD2A|TSC22D2|CTBS|RBPMS2|ACSL1|MCEE|EIF4EBP3|NDUFAF1|C11orf54|NUDT16L2P|SULT1A1|SDHD|ACOT13|HMGCL|TTPAL|DECR1|REEP6|MCCC1|EPHX2|ADK|SLC25A20|FNDC4|MACO1|CHP1|HIGD1A|AVPI1|KCNK1|AIG1|HSD17B8|ALAS1|HTATIP2|CPT2|GSTO1|SCN9A|CFAP68|ABHD14B|MMUT|MOCS1|MOCOS|GSTZ1|SMCO4|ACAT1|HPS5|IRF7|PLIN2|NFIL3|C11orf71|MGST1|PCCB|INSIG1|GLRX2|MAP7|USP2|FGGY|USP38|HADH|PGM2
CHICAS_RB1_TARGETS_CONFLUENT	0.000189825360668185	0.0180996952768939	0.369260276340236	1.74334806088145	0	247	INHBE|JDP2|AGA|SLC1A4|PSAT1|PHGDH|NIBAN1|PCK2|WARS1|TES|TUBB2B|MTHFD2|PSPH|ASS1|SLC7A5|GARS1|ANXA1|VSIR|MAP1B|PXK|TP53TG1|ICA1|DENND1B|S100A4|SERPINF1|WASHC3|SNTB2|UTRN|PRIM1|SARS1|NUDT7|CNN1|EIF4EBP1|RNF115|FN1|ITGA5|WWOX|DTX3L|SRI|TMED4|PLEKHG4|DAB2|TMEM106C|NIPAL3|FHL2|CNKSR3|SLC7A1|RPL22L1
