pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
AMUNDSON_RESPONSE_TO_ARSENITE	0.000163880694854146	0.0091351030339978	0.407722760671955	1.84103649890298	0	159	SERPINH1|HSPA4L|UBE2H|HIBCH|FOXO3|DNAJA1|KDM6A|DNTTIP2|ANLN|UBXN8|RPS6KC1|HSPA4|TMF1|DAZAP2|GTF3C3|ME1|CCT8|PRNP|ZFX|UBE2B|ZFAND5|LAMTOR3|BMP2K|ST13|SIAH2|CPEB4|NPM1|FXR1|TSC1|SCRN3|SLC7A5|ACAP2|INTS6|PDS5B|SLC1A4|TIMM17A|HSPE1|CTSA|SLC43A1|BCAS2|ADNP|PLTP|PRKCA|ADAM17|CHD2|BAG2|ARIH1|NKTR
BAELDE_DIABETIC_NEPHROPATHY_DN	0.000156323276535876	0.0091351030339978	0.381437237927962	1.8199393119537	0	246	CITED2|ZC3HAV1|HSP90AA1|SARAF|CD47|BIRC2|DUSP1|DNAJA1|TAX1BP1|SERINC1|FAT1|ATP6AP2|ARHGAP5|CERS6|TBCA|GDE1|CDKN1C|RAB1A|CD164|WWP1|ARHGEF18|SEC61G|RDX|ACSL3|SLK|ACTR3|PDIA3|TOB1|HSPA5|ANXA1|KIAA0232|CAPN2|KIF5B|HMGN3|DSTN|RNF11|PRDX6|SUB1|RAD23B|RABGAP1L|NAMPT|NBN|TMED5|HSP90B1|YWHAZ|ATP2A2|TRIB2|LETMD1|CD55|ADD3|VPS26A|CANX|SKP1|MYL12A|RBBP4|MTHFD2|TUSC3|TOP2B|ACBD3|CALM2|RPN2|CHST2|CREB3L2|NR3C1|ATXN10|UAP1|XBP1|HNRNPC|EIF3M|HMGN1|BEX4|HNRNPA3|AP3B1|NPTN|SACM1L|CALU|NMI|GULP1|ELF2|PPP2CB|PRKAR2B|HNRNPA1|VIM|TMED10|OPTN|SET|MTX2|LANCL1|GLUL|IARS1|USP46|UGCG|MSH2|DUSP14|SNX19|TOMM20|GMDS|SEPTIN2|BST2|UBE2D2
BERENJENO_TRANSFORMED_BY_RHOA_UP	0.000147167034584253	0.0091351030339978	0.322957875337768	1.63320018976562	0	432	HSPH1|ZFAND2A|HSPA4L|JUN|CACYBP|HSP90AA1|HSPD1|MRPL18|CMTR2|DUSP1|PTGES3|RRN3|FKBP4|HAT1|DCK|CKS2|HPRT1|SMC4|ANLN|ATP1B3|RBM14|CIP2A|CDR2|HSPA4|KPNA2|FRAT2|ELL2|TOP2A|BTG3|RFC4|DUSP9|NOP58|ESD|CCNG1|CKAP2|SLK|CCNA2|ADORA2B|TIPIN|RCL1|PSMA1|CASP8AP2|PNO1|RBL1|LIN9|LSM2|STIP1|RPRD1B|IVNS1ABP|CDCA5|NPM1|TGIF1|CDK1|CDCA7|KIF23|PSMC2|CORO1C|CDC6|LDHA|PRDX6|HMGB2|NUP54|PPID|ACTL6A|NAA15|SMC2|STMN1|SUZ12|CHAF1B|UTP18|PLK4|ZFPM2|DNA2|TDP2|NET1|FOSL1|BPGM|E2F1|TYMS|UBA2|CCNB1|FOXM1|TES|BUB1|MTHFD2|RARS1|RAD51|CSNK2A2|ZNRF2|NUSAP1|HMGB3|PGK1|ABCE1|NUP50|MYC|EIF2S1|GRPEL2|SLC11A2|EED|CLCN3|USP14|TOM1L1|NXT1|AURKA|LSM3|GK|MAPK6|DDX18|RRM1|PRIM2|AHCY|POLE2|EXO1|CASP3|PPRC1|IPO7|PPA1|BUB3|TCERG1|CDC20|RBMXL1|RUNX1|MRPS22|NUP107|LBR|TMPO|GGCT|SRSF1|TRIM59|TXN|LRRC59|GPD2|TUBB6|ASPM|MSH2|RACGAP1|KIF20A|DTL|TOMM70|BCAT1|RSL1D1
BIDUS_METASTASIS_UP	0.000160926939169617	0.0091351030339978	0.474932631762096	2.18889019661061	0	186	HSP90AA1|SEC24B|PTGES3|RRN3|KDM6A|MXD1|SMC4|RMND5A|IFT74|PPP1R14C|RFC4|EIF4E|AMD1|CCNA2|CBLL1|DCTN4|NRAS|DEPDC1|C5orf22|CBFB|KNL1|YTHDF1|RAE1|ERCC6L|VBP1|CDK1|CDC6|PRELID3B|RNF138|HBS1L|RABGAP1L|ATF2|MAPK1|TMEM33|NUP153|PLK4|MEAF6|TRA2B|VDAC1|TYMS|HNRNPK|CCNB1|ZNF318|BUB1|RBBP4|NCBP2|ADNP|MRPL42|MAPKAPK5|NUSAP1|HMGB3|WAC|AZIN1|CRKL|CCDC47|RLIM|SRD5A1|WBP11|AURKA|RAB22A|RRM1|P4HA1|CAND1|CDC23|EIF1|ARPP19|COPS8|HMGXB4|PHF10|GET1|SRSF1|CCNB2|G3BP1|CDK2AP1|HNRNPA2B1|RACGAP1|DLGAP5|CRY1|ZIC2|SFPQ|CSE1L|HNRNPH3|PCBP1|KIF1B|CCNY|ECT2|USP9X|PBK|DNAAF2|SRSF9|UBQLN2|UNK|CENPF|CEP57
BIOCARTA_P53HYPOXIA_PATHWAY	0.000188146754468485	0.0091351030339978	0.78621445031452	2.26012279540584	0	17	HSPA1A|DNAJB1|HSP90AA1
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP	0.000163212012404113	0.0091351030339978	0.431675709421251	1.96017417252645	0	166	USPL1|JUN|CDKN2AIP|BTG2|BIRC2|DBP|IER5|H2BC21|MXD1|KLF11|ZC3H12A|SNHG1|KDM7A|B3GNT5|MIER1|SKIL|PPTC7|SNHG20|MYNN|TNFAIP8|TIPARP|THAP1|GPCPD1|KLF10|BCL10|PPP1R15A|CEP85L|LAMTOR3|IL20RB|CHIC2|ARID4B|SERTAD2|ADNP2|RBM48|HIVEP1|FOXN2|RBBP6|PCF11|IRF1|BTG1|ELL|EPM2AIP1|HES1|INTS6|CCNL1|AEBP2|FOSL1|MED26|CHASERR|EPC1|ZFP36|HBP1|CCNT2|WTAP|SNIP1|FBXW7|RNF6|ANKRD12|SERTAD3|TBC1D15|UBXN7|CHD2|ZNF267|RLIM|ZUP1|ICAM5|PNN|ENSG00000284691|KMT2E|PPP1R15B|MYSM1|MRNIP|SRFBP1
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.000159438775510204	0.0091351030339978	0.422106053929989	1.96038243784571	0	195	USPL1|CDKN2AIP|BTG2|PLEKHF2|DUSP1|DBP|IER5|H2BC21|MXD1|PLEKHA4|GPBP1|KLF11|ZC3H12A|SNHG1|KDM7A|BTN2A1|EIF1B|SHOX2|ZFP36L1|B3GNT5|CNOT4|MIER1|ZNF292|SKIL|PPTC7|SNHG20|MYNN|TIPARP|THAP1|THAP9-AS1|BCL10|PPP1R15A|CEP85L|LAMTOR3|IL20RB|CHIC2|ARID4B|SERTAD2|RBM48|HIVEP1|FOXN2|RBBP6|PCF11|IRF1|ELL|EPM2AIP1|HES1|INTS6|CCNL1|AEBP2|FOSL1|MED26|CHASERR|SHFL|EPC1|TRIM38|ZFP36|HBP1|CCNT2|WTAP|SNIP1|FBXW7|CHST2|RNF6|ANKRD12|SERTAD3|TBC1D15|UBXN7|CHD2|ZNF267|ZUP1|ICAM5|PNN|ENSG00000284691|PPP1R15B|LMO2|MYSM1|MRNIP|SRFBP1|PPP4R2
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.000173852573018081	0.0091351030339978	0.64883138469603	2.51298005324049	0	63	CRYAB|HSPA1A|HSPA6|HSPA1B|ZFAND2A|DNAJB1|BAG3|JUN|CDKN2AIP|HSPD1|DUSP1|DEDD2|IER5|MXD1|FKBP4|ZC3H12A|MYLIP|TEC|ENGASE|RBM15|KLF10|PPP1R15A
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	0.000164419598816179	0.0091351030339978	0.430314858627418	1.9447413148496	0	161	HSPA1A|HSPA6|HSPA1B|DNAJB1|JUN|ZC3HAV1|PMAIP1|BTG2|SLC5A3|DUSP1|IER5|KLF11|TOP2A|CDKN1C|ME1|MYLIP|MAP3K8|SPTBN1|CELF2|FAXDC2|MITF|PPP1R15A|EIF5|TXNIP|CDK1|MT-ND4|CLIC2|IRF1|RABGAP1L|SLC7A5|NAMPT|CCNL1|SLC1A4|KIF13B|TPM4|ZFP36|MOCOS|SLC43A1|TMEM135|PLTP|PGK1|MYC|POPDC3|KLHL24|LRRC8B|SRD5A1|SRGN|PGM3|EIF1|CALU|PRKAR2B|FN1|TMPO|FHL2|TMT1A|HBA1|IARS1|ASPM|BST2|RABGAP1|ETS2|PFKFB3|DLGAP5|PSAT1|TFPI|MICAL2|KLF6|GLS|PIK3R1|EMC1|SLC38A1
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	0.000155159038013964	0.0091351030339978	0.42027271933444	2.0299173525663	0	276	PTGES3|DNAJA1|FKBP4|PPT1|DCK|CKS2|HPRT1|SMC4|SMAD4|HSPA4|KPNA2|MORF4L2|RNF2|TOP2A|RAB1A|TAF12|RFC4|CCNG1|SEC61G|MSMO1|GDI2|YWHAQ|HSP90AB1|PNO1|MAPRE1|RIF1|STIP1|CDC27|PIGC|HSPA8|CBX3|VBP1|RAB32|KIF5B|WEE1|FNTA|SLC25A3|LYPLA1|PRDX4|ACTL6A|PAPOLA|QKI|SEC23IP|UBE2A|UBE2D3|ACAP2|SEC24D|VDAC1|UBA2|TRIAP1|CCNB1|YWHAZ|ATP2A2|UBE2N|CNOT8|ZNF318|SKP1|RBBP4|CAPN7|NCBP2|ADNP|RARS1|WTAP|TUSC3|GINS1|ACBD3|PGK1|SSBP1|EIF3H|PRKCA|PARK7|MFN1|AZIN1|UBXN7|HNRNPC|GLO1|SRD5A1|PRPS2|NCK1|BICD2|DDX18|P4HA1|SRSF10|AHCY|KIF2A|XPOT|HIPK1|AP3B1|STK17A|IPO7|BUB3|CALU|KRIT1|BUB1B|UTP25|COPA|MSH6|NUDT1|SRSF1|G3BP1|ELOC|CDKN2C|PLD3|CCZ1|SMAD2|KRT10
