pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	0.000137589433131536	0.0375221721926593	-0.520931017967426	-1.98063668964286	0	103	SLC2A3|ID1|JUNB|NFE2|LCP2|PIM1|BCL2L1|GYPB|SNPH|SAMSN1|CLEC11A|MYC|AQP3|AMPD3|LYL1|TRPV2|STAT3|S100A11|CBFA2T3|CALB1|UGP2|KCNH2|NEU1|RAC2|ADAMTSL4|SLC10A3|KRT8|ST3GAL2|LYPLA2|EPOR|SIDT2|ARL4A|STAT5A|LRP10|ADGRE5|RHOG|MCL1|TOR4A|MINK1|GATA1|CMTM6
BIOCARTA_IL2RB_PATHWAY	0.000312158576556891	0.0375221721926593	-0.668415525166463	-2.0089014212188	1	29	FOS|SOCS3|CFLAR|PIK3CG|MYC|IKZF3|IL2RG|PIK3R1|STAT5A|SOCS1
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.000140666760444507	0.0375221721926593	-0.525268959546774	-1.95556685233344	0	89	EGR1|FOS|SOCS3|ID1|KMT2E-AS1|JUNB|NR4A1|NFKBID|H2BC21|TNFAIP3|NR1D1|CSRNP1|IER2|PER1|DBP|H2BC26|KDM6B|MIR23AHG|LINC00115|ZNF555|C11orf96|DYNLT2|ZNF57|VGF|IER3|INO80D|ICAM1|CXCL3|PLEKHF2|KLF10|WRAP53|ZBTB6|BCL3|IL23A|ICAM5
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.000345542501727713	0.0375221721926593	0.539013248678645	2.24885029421282	0	93	HSPA1A|HSPA1B|DNAJB1|ZFAND2A|JUN|BAG3|DUSP1|CRYAB|HSPA6|HSPA1L|DEDD2|IER5|HSPD1|ZNF473|DUSP8|SORBS1|MYLK3|ENGASE|ITGA2B|NEB|CLIC2|CHRNA5|PPP1R15A|TENT5A|GRHL1|MED26|CENATAC|MXD1|FKBP4
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	0.000310173697270472	0.0375221721926593	0.485475824031615	1.86544326343989	0	61	JUN|GADD45B|ATF3|FOSL2|IER5|CNN1|MTHFD2|SH3BGR|DDIT4|CCNB1IP1|ZFAND5|TSC22D3|BCL6|LAMB1|CDKN1A|FLNC|DOCK9|CEBPB
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	0.000137854976564654	0.0375221721926593	-0.528536844084108	-2.01439035711289	0	106	ETV1|TMEM158|DUSP7|LDOC1|HK2|POLR2L|MARCKS|LSM2|MYC|NFE2L3|LINC00847|ATP5MC1|AGPAT1|GTF2H5|GDF11|COX17|RTL8C|MYB|SPC25|ABHD14A|CETN3|AURKB|HMGN3|EID1|KIFC1|ENSG00000291006|FABP5|NME4|NFIB|CDC20|CENPA|LAGE3|SNRPG|MFSD10|DHCR24|NDUFB1|TMT1A|GM2A|DBI|ANAPC15|NHP2|NDUFA2|APRT|AK4|ESPL1|TOP2A|DNPH1|LSM7|RPA3
DEN_INTERACT_WITH_LCA5	0.000274197970935015	0.0375221721926593	0.727555978878845	2.31641549283686	0	26	HSPA1A|HSPA1B|HSPA1L|HSPA5|HSPA8|YWHAG
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP	0.000371885459278542	0.0375221721926593	0.607963444333549	2.60452430073421	0	114	HSPA1A|HSPA1B|DNAJB1|ZFAND2A|BAG3|HSPH1|ATF3|HSPA6|SESN2|BRF2|DEDD2|HSPA4L|RELN|PMAIP1|CHORDC1|HERPUD1|DNAJB6|ZNF473|DNAJA1|GLA|IFRD1|GPAT3|MAP1LC3B|CASP3|KDM7A|SLC3A2|TSC22D3|HAPSTR1|DDIT3|ZBTB21|KIF1B|TNFSF9|EIF5|STIP1|RHEBL1|CBLL1|AHSA1|MXD1|MOSMO|KCTD5|SMCR8|STK17A|AGO2|MACO1|RTCA|SPINDOC|OSER1|RBM33|KLHL21|CREBBP|AKIRIN2|VPS37A|AMMECR1L|ZNF468|E2F6|ZNRF3|KIF21A|ZNF394|CWC25|JMJD6|SERTAD1|GNA13|BACH1
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP	0.000275938189845475	0.0375221721926593	0.71054801829678	2.28225177066767	0	27	OSGIN1|GCLM|SLC7A1|NPC1|KDM7A|HAPSTR1|TULP3|UNKL|MOSMO|ATXN7|GCLC|MACIR
GERY_CEBP_TARGETS	0.000327225130890052	0.0375221721926593	0.562567662214429	2.24622806358434	0	74	HSPA1A|HSPA1B|DNAJB1|ZFAND2A|BAG3|DUSP1|GADD45B|HSPH1|ATF3|CHORDC1|PROCR|SAT1|ID3|TRIB3|GLA|IFRD1|PEA15|PPP1R15A|DDIT3|PRNP|CYB5R1
