pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
AMIT_EGF_RESPONSE_480_HELA	0.000209336403600586	0.023716620087453	-0.443029184681623	-1.90253432394495	0	109	TUBB4B|MAD1L1|CCND1|DUSP7|SMTN|SLC19A1|PHLDA2|ZFP36L2|RRBP1|MAP2K3|DAPK3|RRP1|TMEM158|NCLN|GAK|HMGXB3|TRAF4|SPHK1|BRD3OS|MYO9B|LPCAT4|TNFRSF12A|ARHGDIA|PLEC|EGLN1|SFN|MTA1|RELA|BRD2|PPIF|ACTN1|HEBP2|TSPAN14|PDLIM7|RANGAP1|DIAPH1|CAMSAP1|YJU2|LTBR|ABHD2|SH3BGRL3|XAB2|EFHD2|PGAP6|CCND3|CDYL|TOR4A|BCL2L1|USF2|POM121|PCGF2|LAMP1
BAE_BRCA1_TARGETS_UP	0.000193723363037582	0.023716620087453	0.581657485702617	2.15126052541553	0	53	IFRD1|MSMO1|AARS1|ANXA1|BTG1|MARCKS|ATF4|VEGFA|EPAS1|SAT1|TCEA1|LAMP2|CAMLG|TAX1BP1|H2BC5|EPHX2|ADH5|KCNK1|NET1|STAT6|HACD3|MGST1
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	0.000190621425848265	0.023716620087453	0.626192104837944	2.48420086319175	0	76	CTH|SESN2|PSAT1|HERPUD1|TRIB3|GPT2|CEBPG|MTHFD2|IFRD1|ZFAND1|AARS1|GARS1|CCNB1IP1|RCSD1|ELAC1|ATF4|SARS1|FANCF|ZNF277|EPRS1|DNASE2|PRTFDC1|RHAG|NIPAL3|TMPRSS4|EEF2KMT|AIG1|ZNF581|ABHD14B|RPL10A|TMEM79|LENG1|CRTAP|CAST|NOA1|RPL3|EEF2|NOSTRIN
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.000196772924045651	0.023716620087453	0.746753361556597	2.30024981428533	0	24	INHBE|ADM2|ALDH1L2|DDIT3|ATF3|STC2|CHAC1|FUT1|TSC22D3|MTHFD2|BEX2|GAS5|SNHG32|ZFAS1
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.000209951711106446	0.023716620087453	-0.566736693939513	-2.29802580121986	0	78	HSPA1A|HSPA1B|FOS|AMH|KLF10|DNHD1|DYRK2|CSRNP1|ZNF778|BAG3|EPPK1|DNAJB1|CHRNA5|HSPA6|PLD6|TUBB1|CDKN2AIP|NR1D1|NAA16|IER5|BHLHE40|CRYAB|ENGASE|CCDC117|ANK3|PPRC1|UNC13D|FKBP4|USP49|ZNF398|NFKBIA|ZCCHC2
BLUM_RESPONSE_TO_SALIRASIB_UP	0.000188893086513034	0.023716620087453	0.505193082299257	2.33489864795225	0	212	CTH|ATF3|STC2|PSAT1|PHGDH|TRIB3|CEBPG|WARS1|ATF5|MTHFD2|IFRD1|SGPL1|GFPT1|TNFRSF10B|TNFAIP3|GTPBP2|AARS1|ADPRM|CARS1|GARS1|CCNB1IP1|USP25|CNIH1|CXCL3|LAPTM4A|GOT1|BTG1|GADD45A|ATF4|SLC33A1|CD55|SARS1|PPP1R15A|MARS1|EIF4EBP1|MDM4|UBE2H|GOLGA5|CSNK1A1|CHIC2|SNHG32|RSL24D1|EPRS1|XPOT|SIAH1|TP53|ACVR1|TSG101|ERP29|CBX4|COX7A2L|TCEA1|SIAH2|COX10|CBLB|EIF1|USP3|SCFD1|PMS2|HMGCL|TARS1|MAP1LC3B|ATF6|SHMT2|RALA|NIT1|EIF2S2|DCTD|FEM1B|EIF1B|SSR3|PSEN1|SEL1L|CSRNP2|IARS1|VPS28|NARS1|RAB32|TIMM9|HSPA9|BCAT1|GHITM|NPC1|RTCA|ANXA7|NSMAF|RNF14|EEF2|GOSR2|RIOK3
BROWNE_HCMV_INFECTION_8HR_UP	0.000206739714699194	0.023716620087453	-0.519317866834134	-1.99015526951224	0	57	HSPA1A|FOS|RBM38|AMD1|DNAJB1|DNAJA1|ERF|DDX3X|AKAP8L|ICAM1|H2AX|SAMHD1|DBF4|RBBP6|FNBP4|GNS|ZNF35|GK|CALM1|UBE2G1|MARK2
CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_DN	0.000182515057492243	0.023716620087453	0.346987654993893	1.70231334883368	0	354	INHBE|LINC00885|CTH|MBNL2|TRIB3|TUBE1|OSGIN1|PCK2|ATF5|TRAM2-AS1|RBP5|ASS1|SPDYC|IGF1|CR1L|NDUFV2P1|CCDC71L|DIRAS3|POLD4|ALDH2|ERN1|DDX19B|SOCS2|GOT1|NUDT12|TP53TG1|MIA2|G0S2|PIGV|UBE2L6|ALDH6A1|HIBADH|KHK|NUDT7|ACSM3|ECHDC3|QDPR|NRBP2|TMEM53|HAGH|XBP1|LACTB2|DHTKD1|SLC35D1|CRADD|SLC31A1|CBR4|SIRT5|LONRF2|RAB27A|IL15RA|TIFA|ETFDH|FAHD2A|TSC22D2|CTBS|RBPMS2|ACSL1|MCEE|EIF4EBP3|NDUFAF1|C11orf54|NUDT16L2P|SULT1A1|SDHD|ACOT13|HMGCL|TTPAL|DECR1|REEP6|MCCC1|EPHX2|ADK|SLC25A20|FNDC4|MACO1|CHP1|HIGD1A|AVPI1|KCNK1|AIG1|HSD17B8|ALAS1|HTATIP2|CPT2|GSTO1|SCN9A|CFAP68|ABHD14B|MMUT|MOCS1|MOCOS|GSTZ1|SMCO4|ACAT1|HPS5|IRF7|PLIN2|NFIL3|C11orf71|MGST1|PCCB|INSIG1|GLRX2|MAP7|USP2|FGGY|USP38|HADH|PGM2
CHICAS_RB1_TARGETS_CONFLUENT	0.000187300992695261	0.023716620087453	0.369260276340236	1.74068169018669	0	247	INHBE|JDP2|AGA|SLC1A4|PSAT1|PHGDH|NIBAN1|PCK2|WARS1|TES|TUBB2B|MTHFD2|PSPH|ASS1|SLC7A5|GARS1|ANXA1|VSIR|MAP1B|PXK|TP53TG1|ICA1|DENND1B|S100A4|SERPINF1|WASHC3|SNTB2|UTRN|PRIM1|SARS1|NUDT7|CNN1|EIF4EBP1|RNF115|FN1|ITGA5|WWOX|DTX3L|SRI|TMED4|PLEKHG4|DAB2|TMEM106C|NIPAL3|FHL2|CNKSR3|SLC7A1|RPL22L1
DELPUECH_FOXO3_TARGETS_DN	0.000195541650371529	0.023716620087453	0.637922324518857	2.1248497428769	0	33	SLC1A4|CEBPG|PCK2|AREG|MTHFD2|AARS1|EXOSC8|GADD45A|VEGFA|SNHG32|XPOT|HAX1|EPB41L4A-AS1|SLC7A1|SHMT2|APEX1|IMPDH2|IARS1
DOUGLAS_BMI1_TARGETS_UP	0.000219925225423356	0.023716620087453	-0.338893857771049	-1.68641175541287	0	351	PWWP2B|TEX15|OSBPL11|LPCAT1|RBM38|SS18L1|PDE4A|HOXC9|NT5DC2|HK2|SF3B4|MCAM|NOTCH1|BCOR|KLF13|SLCO4A1|NCLN|NOL12|SH3PXD2A|SLC41A1|AKT1S1|ZDHHC20|STK35|AEN|IQSEC1|OBSCN|NCOA5|RNF145|MGAT1|BRD3OS|LUZP1|PDGFA|TRAM2|FAM83D|PIGW|SOCS4|FAAP20|MRM1|UCK1|TENT4A|AGPAT5|AKAP8|ECM1|POLR1A|ADI1|PLXNA3|EIF4E2|SREBF1|RALGDS|HYAL2|SBNO1|TMEM41A|SRF|PLOD1|URGCP|TLCD3A|NPTN|SPR|HIPK3|LMNB2|CHD3|STEAP3|DUS3L|SAMD1|PTGFRN|SGTA|SLC2A1|IL27RA|UNG|MBOAT7|FASN|TNRC6A|HDAC7|PLCB3|TCIRG1|RGS19|CNOT6|E2F3|PPIF|IMPDH1|RECQL4|CLCN2|ATP13A3|MYBBP1A|FAM174C|ZMYND19|EIF4A3|SCARB1|FGFR4|ACIN1|UXS1|UBTF|DDX6|MTMR1|TIPARP|PLPPR2|UGCG|F2R|HRAS|KIF20A|ARHGAP17|TAOK2|HYOU1|UBL4A|B4GALT5|GRPEL1|SLC29A1|BLTP2|TRIB2|ASH1L|SLC6A6|HNRNPUL1|EML3|DHX9|UGP2|LSM7|RYK|IL6ST|RPS19BP1|PACC1
