pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
CHICAS_RB1_TARGETS_LOW_SERUM	0.000268456375838926	0.0591710660880621	-0.49027998221532	-2.0402594172287	0	72	NDUFA3|CYTOR|RPS21|RPL38|ZYX|PET100|POLR2L|HELLS|COPS9|UQCR11|OST4|COX6B1|ZFAS1|H4C3|RPS28|RAD51D|SNRPB|UQCC2|DTL|ATP5ME|RPA3|NNMT|SNHG6|NDUFB2|TOMM7|RPL36A|INHBE
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	0.000147775971627013	0.0591710660880621	0.416382855117921	1.78242533327036	0	140	SERPINH1|HSPH1|HSPB1|HSPA1A|HSPA4L|P4HA2|NUCB1|TOM1|MBOAT7|UBE2H|AKR1C3|KLHL21|HSPA6|LDAF1|CDK11B|PLD3|SLC7A5|BAK1|LMO2|LGALS8|ICAM2|PRDM2|MAGEB1|KIF1B|STIP1|CEBPG|HSPA4|DHRS3|PPP1R15A|SRP19|ALDH1A2|FLNC|CYB5R1|GLS
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	0.000132996409096954	0.0591710660880621	0.358603516806613	1.68967600889916	0	317	ZFAND2A|MFSD1|GALNT7|FAM3C|TOM1|AIFM2|TMEM245|GPR107|USP6NL|DNAJC3|MSMO1|STK17B|CCDC186|TMEM165|CITED2|CD63|ASAH1|FGD6|STIM2|SEC11C|PTPRJ|ACSL3|TAX1BP1|BRPF3|RAB1A|FAM199X|MACO1|NIBAN1|GDE1|ALG1|ZNF652|MFSD11|LCOR|TTLL4|CTSL|NEK6|GCC2|MIA3|TMBIM6|CD164|TMED5|MGAT5|LEPROTL1|KIAA0232|CD46|SLC31A1|PRKAB1|SLC35A2|ATP6V0B|DHCR24|GPCPD1|TRAM1|NPC1|GNS|ITM2C|SH3BGRL2|TGOLN2|DAZAP2|ANKMY2|LBR|SLC25A16|FAM217B|OAT|TM9SF3|ADD3|GALNT12|RAB6B|EVI5|IFT20|PDIA6|PTGFRN|MED8|YIPF1|TMEM59|FAM118B|S100A6|IFNGR1|RGP1|SLC25A20|NR2C1|TRAK1|TPRG1L|LYZ|MPC1|SELENBP1|IDH1|BLCAP|PHF20L1|RMC1|RIOX2|PLD1|GK5|CYB5A|PRKCA|RFK|ETNK1|RUNDC1|AGAP1|GALNT5|FZD5|ARFGAP3
CUI_TCF21_TARGETS_2_DN	0.000130310138128746	0.0591710660880621	0.335576512336662	1.61050545267857	0	387	CRYAB|HSPA1A|SERINC1|AHNAK|HSP90AA1|EEIG1|LZTFL1|CCDC82|CERS6|ARMCX3|RAPGEF2|TTC14|PLCL1|SERINC3|CDKN1C|C16orf87|CHMP1B|CD47|NOSTRIN|ARL8B|CITED2|ATP2A3|CEP85L|TMBIM1|TMEM9B|SEC11C|PTPRJ|TIPARP|PUM2|ACSL4|PARP4|MED13|CREBZF|TRIP11|DMXL1|SPTLC2|ZFYVE16|PCOLCE|ADGRE5|PROS1|LMO2|MOSPD2|VCL|TMED5|MGAT5|ANXA1|PARD6B|CFAP68|ZNF518A|ARHGEF18|PTPN12|PTPRC|CELF2|AMOTL1|NCOA4|ICAM2|SH3BGRL2|DNAJB14|EP300|C6orf120|KIF1B|KLF3|EMC7|HLA-E|INO80D|CLOCK|PALS1|ANKS1A|RAB6B|TXNIP|GINM1|ITPRID2|CD59|USP33|DSTYK|RBBP6|VPS37A|KDM6A|FNDC3A|AGFG1|SRGN|FOXN2|ASH1L|SH2B3|NFKBIA|ENDOD1|IQGAP2|LYZ|SMIM7|ZBTB44|KIF5B|VPS13A|YIPF4|AKIRIN1|TMEM30A|ZFX|PHF20L1|TUBB2A|UBE2Q2|TNFAIP8|PLD1|TCEANC2|MAP3K2|ZBTB38|TRIM5|SP2|PRKCA|RFK|METRNL|HIVEP1
DAZARD_RESPONSE_TO_UV_NHEK_DN	0.00028184892897407	0.0591710660880621	0.350898528885602	1.5894198899447	1	218	KAT6B|AFF1|CERS6|TRIM13|RAPGEF2|ATF2|MNT|TMEM131L|DIDO1|USP6NL|FOXO3|AKR1C3|PIKFYVE|BIRC2|TIPARP|ORC2|PUM2|SMC4|ADORA2B|CENPF|NPAT|BUB1B|ZNF451|PAFAH1B1|KDM5A|KIAA0232|SACS|MKI67|FEM1B|ZNF318|ZNF146|MICAL2|CYTH1|DMTF1|POLE2|NFYA|ZBTB24|KLF9|ZBED4|MDC1|BACH1|FNDC3A|TUBGCP3|TOP2A|MYC|CHD9|SERTAD2|POGZ|SH2B3|PIK3R4|PHF3|VPS13A|CCDC93|MARCHF6|ELF2|ZFC3H1|TNFAIP8|GSE1|CNOT4|UBR5|ARHGEF7|CEP350|WAPL|XPO1|KIF23|HELZ|PRKCD|RRS1|E2F3|REV3L|QKI|PNISR|ADNP|TAF5L|AKAP9|PLK4|USP1|TLK1|RBPJ|EDRF1
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	0.000309405940594059	0.0591710660880621	-0.38748029630424	-1.79185172516644	0	134	ALKBH6|DTD1|TMEM216|DNPH1|WNK4|HDAC10|ZCCHC4|JOSD2|SMIM3|PPM1F|ACSF3|SLC25A33|MRPL44|ELP3|PIM2|PIN1|ALG5|VAC14|ZNF428|SLC25A26|TRMT1|TMEM69|DDX39A|STAT5A|HOOK2|SNHG6|CUEDC2|NHP2|HSPBP1|FABP5|ETV4|PDCD5|RIOX1|DHX30|CHCHD1|FAM216A|EIF4A3|RPL36|PFKL|EIF2B2|SUSD3|MRPL22|FDPS|EXOG|GTF2H3|ACAA1|TPI1|WDR46|PABPC4|RABEPK|C1orf174|YBX3|KARS1|STOML2|FAM162A|CYB5B|NOP9|SMG5|SIAH2|HMGXB3
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN	0.000317863954227591	0.0591710660880621	-0.389113786390181	-1.85328123708972	0	162	ARHGAP22|RAB28|HDHD5|LMTK2|TPCN1|PARL|MTLN|CHCHD10|HK2|RPL38|SAMM50|KIAA0586|POLD1|TMCO6|NDC1|SLC25A12|UQCR10|COPS8|ZNF768|SUV39H1|FCHO1|FASTKD1|EXTL3|MIF|CARS2|RANBP10|MRPS21|KLHL5|CUTC|TBRG4|SLC35A4|ERI1|RPS15|UQCC1|SDHB|NUDT4|CCT7|COQ4|RNF5|TMC6|LYRM4|KAT2A|MRPS12|FKBP15|POLL|FAF1|MYO9B|RSAD1|IL23A|COQ3|IRAK1|PRKAA1|C6orf136|TUFM|EIF2B3|COX10|AFG3L2|LTA4H|PPARGC1B|TPI1|KIF11|CCDC88C|EIF2D|PHB1|CDK5RAP1|ELAVL1|ARMC6|MAP3K11|DENND5A|BRD7|SEMA4B|FAM162A
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN	0.000276701715550636	0.0591710660880621	-0.406282330306646	-1.73879585538498	0	84	PBK|AQP3|CRY1|BCL2L12|HIPK2|NOL12|FASN|FOXRED2|POLR2L|MSTO1|ADAMTSL4|ACTN1|GTF2IRD1|TBL3|IPO4|LRRC75A|PPDPF|TRMT1|SLC25A23|IGFBP4|WDR77|MCM2|IFNGR2|TCOF1|EEFSEC|RFLNB|PKIB
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	0.000149186931224825	0.0591710660880621	0.446701505516641	1.88259167869706	0	125	SERINC1|MGAT3|BTN2A1|SERINC3|TM9SF2|PRNP|PIKFYVE|RYK|ABHD5|C5orf15|SPTBN1|SMC4|MYB|ZFYVE16|REXO5|CHST11|LMO2|CREG1|NDUFAF1|LGALS8|WDR45|HBP1|CCDC59|PPM1H|H2AZ1|WDR11|BEX4|OSTF1|TMEM50A|MAPK14|SMC6|SCFD1|TMEM59|GIT2|SH2B3|RNF10|CRBN|PSMD12|PEX1|ZDHHC7|UPF2|CAB39|MXD1
GSE40273_EOS_KO_VS_WT_TREG_UP	0.000299670362601139	0.0591710660880621	0.436733122419222	1.83522770740698	1	123	NUCB1|CERS6|PRDX4|SARAF|TENT5C|TMX1|DNAJC3|FOXO3|PLOD3|ALG1|NEK6|ADGRE5|PPIB|RPN1|PSAP|SLC31A1|CERS2|LMAN1|EMC7|MORF4L2|B4GALT1|DNAJB11|LMAN2|CANX|MOGS|CD81|SLC10A3|SSR1|PDIA6|SRPRA|TBL2|KDELR1|MANF|TMEM248|MALAT1|LAPTM4A|IQGAP2|MLX|GPR108|GALNT2|NOMO1|TUBB2A|TMCO1
