pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	0.000144237703735757	0.0113561904761905	-0.438943878756975	-1.76806373701481	0	98	ID1|SLC2A3|JUNB|BCL2L1|NFE2|SNPH|PIM1|LYPLA2|CLEC11A|LRP10|MINK1|ADGRE5|TRPV2|KCNH2|EPOR|ADAMTSL4|SLC10A3|LYL1|S100A11|ST3GAL2|NEU1|LCP2|SIDT2|FDXR|USP11|CBFA2T3|STAT3|RAC2|SH3BP1|RHOG|MYC|CHST12|KRT8|TOR4A|MCAM|SNCG
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	0.0003000300030003	0.0113561904761905	0.50199198800953	2.11301850132635	0	70	OSGIN1|HSPA1B|ATF3|JUN|DNAJB4|IER5|RTN4|HERPUD1|HSPA5|DDIT4|NFYA|AAK1|NPL|CEBPG|TAX1BP1|SLC27A2|TXNRD1|KLF6|NLRP1|ID2
AMIT_EGF_RESPONSE_480_HELA	0.000142287990893569	0.0113561904761905	-0.439459020231833	-1.8092588617065	0	114	BCL2L1|TMEM158|DUSP7|CCND1|LPCAT4|PLEC|TBC1D2|MAD1L1|MT2A|PCGF2|ATOSB|HMGXB3|BRD3OS|INPP1|KYAT1|EHD1|SLC19A1|ITGB5|CCND3|SMTN|PDLIM7|RRBP1|ZFP36L2|VASP|TSPAN14|ARHGDIA|TUBB4B|SLC35F6|GAK|GPAA1|AGRN|ABHD2|SH2D2A|DAPK3|SPHK1|PHLDA2|TOR4A|MYO9B|PLAUR|SFN|SH3BGRL3|TNFRSF12A|SNRPF|CYB561|RRP1
AMUNDSON_RESPONSE_TO_ARSENITE	0.000392927308447937	0.0113561904761905	0.528024656917942	2.58358218815498	0	173	ATF3|SERPINH1|SLC1A4|HSPA4L|CTH|ME1|DNAJB4|DNAJB6|SLC7A5|CLK1|HSPA4|DNAJA1|PRNP|CDC42EP3|UBE2H|CARS1|ZNF43|ANLN|STK17A|TNKS|BCAS2|FXR1|ZFAND5|GARS1|ATP2C1|ADAM17|KDM6A|CEBPG|TSC22D3|ARIH1|DNTTIP2|CCT8|SIAH2|TMF1|AP4B1|RPS6KC1|WARS1|BAG2|ST13|STC2|NFE2L2|DDIT3|NEAT1|HIBCH|NPM1|UBE2B|TPP1|GLA|DNAJB5|HSPA9|MARS1|PFDN5|EIF2S2|LEPR|RIT1|LAMTOR3|REV3L|ID3|TNFRSF10B|HSPE1|RNF115|ASB3|HSPA13|SCRN3|ZNF184|ACAP2|PLIN2|ZSCAN26|FOXO3|IARS1|DLC1|GOLGB1|UBXN8|GTF3C3|NKTR|BCAT1
BENPORATH_PROLIFERATION	0.000357142857142857	0.0113561904761905	0.382902433818109	1.81367974511175	0	138	HIKESHI|ANLN|GARS1|DTL|CEBPG|EZH2|LGALS8|CENPU|RDX|RRM2|HDAC2|GINS3|ASF1A|CKS2|EXO1|MSH2|ATAD2|GDI2|WDR26|RIT1|CDT1|NCAPG|NDUFB5|CSNK1G1|NDC80|SMAD2|RFC4|NMI|CDK1|GGCT|TYMS|NCS1|SLC25A5|CDCA5|ANKRD27|PROSER1|RAD51|FAM3C|HSPA14|AGFG1|PRIM2|UGGT1|CDKN3|RAD51AP1|PSMA3|KDELR2|LBR|CSE1L|TP53BP2|SRPK1|DAP3|PRPF18|TOP2A|CHAF1B|DCUN1D5|AVL9|MTFR2|CYRIB|CMSS1|CKS1B|KPNA2|PURB|GNB4|ILF2
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	0.000308166409861325	0.0113561904761905	0.484612022787696	2.08241536193053	0	79	PSAT1|CTH|SESN2|MTHFD2|GPT2|HERPUD1|IFRD1|CCNB1IP1|ZFAND1|ZNF277|TRIB3|GARS1|CEBPG|MYL5|NOA1|DNASE2|ZNF581|CSNK2A2|TMEM79|IGBP1
BHATTACHARYA_EMBRYONIC_STEM_CELL	0.00029385836027035	0.0113561904761905	0.481264842865553	1.99537201266938	0	65	SERPINH1|MTHFD2|HSPA4|RSL24D1|ZNF43|DTL|CCT8|IDH1|HDAC2|BRIX1|NPM1|DDX21|SSB|RPL4|RPL6|ARL5B|CALU|CCNC|EPRS1|RPL7|CDK1|RPS24|LDHB|PSIP1|DSG2
BIOCARTA_P53HYPOXIA_PATHWAY	0.000240905805829921	0.0113561904761905	0.744598025080464	2.27636584765548	0	18	HSPA1A|DNAJB1|HSP90AA1
BIOCARTA_PPARA_PATHWAY	0.000272182906913446	0.0113561904761905	0.525854928564171	1.972191178961	0	41	HSPA1A|DUSP1|HSP90AA1|JUN|ME1|PIK3CA|ACOX1|MAPK1|CITED2|PRKCB|NCOR1|CREBBP|RB1|MED1
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN	0.000342231348391513	0.0113561904761905	0.410663774966727	1.90114959040307	0	121	HSPH1|HSP90AA1|SAT1|CACYBP|DNAJA1|HSPA5|CLIC2|HSP90AB1|ZW10|LGALS8|ORC5|ALDH2|MXD1|ROCK2|TENM1|RANBP2|CCT4|CKS2|RB1CC1|PSMC2|MEF2A|UTP18|MARS1|COX7A2L|ATP2A2|OPA1|RPL6|COPS5|IPO7|ZFR|PPP3R1|PPA1|CDK7|USP15|KIF1B|TMOD1|MAP2K4|B4GALNT1|GLUL|ZMAT3|AP3S1|SUPT7L
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	0.000157579577686732	0.0113561904761905	-0.584646467552794	-2.01981896960458	0	42	SPRY4|SOCS3|TLCD1|MYEOV|IER3|ICAM1|IRF7|CHST2|IFITM3|SPRR2D|EHD1|PARP9
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.000248200546041201	0.0113561904761905	0.666732962652496	2.21301495882878	0	24	ATF3|ADM2|MTHFD2|CHAC1|INHBE|ALDH1L2|TSC22D3|STC2|ARRDC4|DDIT3|ZFAS1|FUT1
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.000297751972606819	0.0113561904761905	-0.473165642772649	-1.83098936505987	1	76	FOS|SOCS3|KMT2E-AS1|NR1D1|ID1|PER1|JUNB|EGR1|NFKBID|ICAM5|CSRNP1|C11orf96|IER3|ICAM1|DYNLT2|VGF|IRF7|DBP|KDM6B|H2BC21|MIR23AHG|ACHE|IER2|ZNF77|CXCL3|INO80D
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	0.000166500166500167	0.0113561904761905	-0.65724668729918	-2.02199413591603	0	25	MIR210HG|NPW|C21orf58|DBP|AMH|SPC24|TYMSOS|RNF208|ARRB1|HSD17B1|RAP1GAP|CHTF18|PLEKHH3|LLGL2|ZNF219|FGFR4|NUDT16L1|AQP3|SELENBP1|HSD17B8
