pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ALONSO_METASTASIS_UP	0.000165562913907285	0.00802414537450628	0.40481338798441	1.79053297157711	0	144	LAPTM4A|SERINC1|DCK|ANLN|TCEAL9|EIF1B|GGH|FAM114A1|NCOA4|CLIC4|TMEM9B|MMADHC|RAB1A|ACSL3|YWHAQ|KLF10|CBFB|SLC30A6|MAPRE1|EIF5|HSPA8|VBP1|WEE1|ALDH1A2|ATL3|SDCBP|GHITM|IDE|CTSB|PFN1|VDAC1|ANO6|GTF2H2|SKP1|MYB|DAD1|BZW1|GABARAP|BTF3|EIF3H|PRKCA|SDHD|GLO1|SPCS1|MMGT1|NDUFB3|ATP6V0B|BCCIP|RBM4|DCAF13|PPP2CB|MRPS22|SET|PMP22|TMEM50B|ELOC
AMIT_EGF_RESPONSE_40_HELA	0.000181126607498642	0.00802414537450628	0.597969737624631	1.94415662899516	0	28	JUN|CDKN2AIP|BTG2|DUSP1|MBNL2|RNF141|PPP1R15A|LDLR|ATL2|HES1|CCNL1|ZFP36
AMIT_EGF_RESPONSE_60_HELA	0.00018138944313441	0.00802414537450628	0.607615549243077	2.03152202130446	0	32	HSPH1|CITED2|PMAIP1|MBNL2|ATG4A|ZFP36L1|DNAJC24|TIPARP|SLC20A1|MED20|KLF10|FXR1|LDLR|NAA15|HES1
AMUNDSON_RESPONSE_TO_ARSENITE	0.000162048290390536	0.00802414537450628	0.407722760671955	1.83381772731517	0	159	SERPINH1|HSPA4L|UBE2H|HIBCH|FOXO3|DNAJA1|KDM6A|DNTTIP2|ANLN|UBXN8|RPS6KC1|HSPA4|TMF1|DAZAP2|GTF3C3|ME1|CCT8|PRNP|ZFX|UBE2B|ZFAND5|LAMTOR3|BMP2K|ST13|SIAH2|CPEB4|NPM1|FXR1|TSC1|SCRN3|SLC7A5|ACAP2|INTS6|PDS5B|SLC1A4|TIMM17A|HSPE1|CTSA|SLC43A1|BCAS2|ADNP|PLTP|PRKCA|ADAM17|CHD2|BAG2|ARIH1|NKTR
BAELDE_DIABETIC_NEPHROPATHY_DN	0.000156079288278445	0.00802414537450628	0.381437237927962	1.81722445848925	0	246	CITED2|ZC3HAV1|HSP90AA1|SARAF|CD47|BIRC2|DUSP1|DNAJA1|TAX1BP1|SERINC1|FAT1|ATP6AP2|ARHGAP5|CERS6|TBCA|GDE1|CDKN1C|RAB1A|CD164|WWP1|ARHGEF18|SEC61G|RDX|ACSL3|SLK|ACTR3|PDIA3|TOB1|HSPA5|ANXA1|KIAA0232|CAPN2|KIF5B|HMGN3|DSTN|RNF11|PRDX6|SUB1|RAD23B|RABGAP1L|NAMPT|NBN|TMED5|HSP90B1|YWHAZ|ATP2A2|TRIB2|LETMD1|CD55|ADD3|VPS26A|CANX|SKP1|MYL12A|RBBP4|MTHFD2|TUSC3|TOP2B|ACBD3|CALM2|RPN2|CHST2|CREB3L2|NR3C1|ATXN10|UAP1|XBP1|HNRNPC|EIF3M|HMGN1|BEX4|HNRNPA3|AP3B1|NPTN|SACM1L|CALU|NMI|GULP1|ELF2|PPP2CB|PRKAR2B|HNRNPA1|VIM|TMED10|OPTN|SET|MTX2|LANCL1|GLUL|IARS1|USP46|UGCG|MSH2|DUSP14|SNX19|TOMM20|GMDS|SEPTIN2|BST2|UBE2D2
BERENJENO_TRANSFORMED_BY_RHOA_UP	0.000146028037383178	0.00802414537450628	0.322957875337768	1.6291661979549	0	432	HSPH1|ZFAND2A|HSPA4L|JUN|CACYBP|HSP90AA1|HSPD1|MRPL18|CMTR2|DUSP1|PTGES3|RRN3|FKBP4|HAT1|DCK|CKS2|HPRT1|SMC4|ANLN|ATP1B3|RBM14|CIP2A|CDR2|HSPA4|KPNA2|FRAT2|ELL2|TOP2A|BTG3|RFC4|DUSP9|NOP58|ESD|CCNG1|CKAP2|SLK|CCNA2|ADORA2B|TIPIN|RCL1|PSMA1|CASP8AP2|PNO1|RBL1|LIN9|LSM2|STIP1|RPRD1B|IVNS1ABP|CDCA5|NPM1|TGIF1|CDK1|CDCA7|KIF23|PSMC2|CORO1C|CDC6|LDHA|PRDX6|HMGB2|NUP54|PPID|ACTL6A|NAA15|SMC2|STMN1|SUZ12|CHAF1B|UTP18|PLK4|ZFPM2|DNA2|TDP2|NET1|FOSL1|BPGM|E2F1|TYMS|UBA2|CCNB1|FOXM1|TES|BUB1|MTHFD2|RARS1|RAD51|CSNK2A2|ZNRF2|NUSAP1|HMGB3|PGK1|ABCE1|NUP50|MYC|EIF2S1|GRPEL2|SLC11A2|EED|CLCN3|USP14|TOM1L1|NXT1|AURKA|LSM3|GK|MAPK6|DDX18|RRM1|PRIM2|AHCY|POLE2|EXO1|CASP3|PPRC1|IPO7|PPA1|BUB3|TCERG1|CDC20|RBMXL1|RUNX1|MRPS22|NUP107|LBR|TMPO|GGCT|SRSF1|TRIM59|TXN|LRRC59|GPD2|TUBB6|ASPM|MSH2|RACGAP1|KIF20A|DTL|TOMM70|BCAT1|RSL1D1
BIDUS_METASTASIS_UP	0.000160642570281125	0.00802414537450628	0.474932631762096	2.18565256553371	0	186	HSP90AA1|SEC24B|PTGES3|RRN3|KDM6A|MXD1|SMC4|RMND5A|IFT74|PPP1R14C|RFC4|EIF4E|AMD1|CCNA2|CBLL1|DCTN4|NRAS|DEPDC1|C5orf22|CBFB|KNL1|YTHDF1|RAE1|ERCC6L|VBP1|CDK1|CDC6|PRELID3B|RNF138|HBS1L|RABGAP1L|ATF2|MAPK1|TMEM33|NUP153|PLK4|MEAF6|TRA2B|VDAC1|TYMS|HNRNPK|CCNB1|ZNF318|BUB1|RBBP4|NCBP2|ADNP|MRPL42|MAPKAPK5|NUSAP1|HMGB3|WAC|AZIN1|CRKL|CCDC47|RLIM|SRD5A1|WBP11|AURKA|RAB22A|RRM1|P4HA1|CAND1|CDC23|EIF1|ARPP19|COPS8|HMGXB4|PHF10|GET1|SRSF1|CCNB2|G3BP1|CDK2AP1|HNRNPA2B1|RACGAP1|DLGAP5|CRY1|ZIC2|SFPQ|CSE1L|HNRNPH3|PCBP1|KIF1B|CCNY|ECT2|USP9X|PBK|DNAAF2|SRSF9|UBQLN2|UNK|CENPF|CEP57
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP	0.000161550888529887	0.00802414537450628	0.431675709421251	1.95169860016069	0	166	USPL1|JUN|CDKN2AIP|BTG2|BIRC2|DBP|IER5|H2BC21|MXD1|KLF11|ZC3H12A|SNHG1|KDM7A|B3GNT5|MIER1|SKIL|PPTC7|SNHG20|MYNN|TNFAIP8|TIPARP|THAP1|GPCPD1|KLF10|BCL10|PPP1R15A|CEP85L|LAMTOR3|IL20RB|CHIC2|ARID4B|SERTAD2|ADNP2|RBM48|HIVEP1|FOXN2|RBBP6|PCF11|IRF1|BTG1|ELL|EPM2AIP1|HES1|INTS6|CCNL1|AEBP2|FOSL1|MED26|CHASERR|EPC1|ZFP36|HBP1|CCNT2|WTAP|SNIP1|FBXW7|RNF6|ANKRD12|SERTAD3|TBC1D15|UBXN7|CHD2|ZNF267|RLIM|ZUP1|ICAM5|PNN|ENSG00000284691|KMT2E|PPP1R15B|MYSM1|MRNIP|SRFBP1
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.000160565189466924	0.00802414537450628	0.422106053929989	1.95147874279157	0	195	USPL1|CDKN2AIP|BTG2|PLEKHF2|DUSP1|DBP|IER5|H2BC21|MXD1|PLEKHA4|GPBP1|KLF11|ZC3H12A|SNHG1|KDM7A|BTN2A1|EIF1B|SHOX2|ZFP36L1|B3GNT5|CNOT4|MIER1|ZNF292|SKIL|PPTC7|SNHG20|MYNN|TIPARP|THAP1|THAP9-AS1|BCL10|PPP1R15A|CEP85L|LAMTOR3|IL20RB|CHIC2|ARID4B|SERTAD2|RBM48|HIVEP1|FOXN2|RBBP6|PCF11|IRF1|ELL|EPM2AIP1|HES1|INTS6|CCNL1|AEBP2|FOSL1|MED26|CHASERR|SHFL|EPC1|TRIM38|ZFP36|HBP1|CCNT2|WTAP|SNIP1|FBXW7|CHST2|RNF6|ANKRD12|SERTAD3|TBC1D15|UBXN7|CHD2|ZNF267|ZUP1|ICAM5|PNN|ENSG00000284691|PPP1R15B|LMO2|MYSM1|MRNIP|SRFBP1|PPP4R2
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.000172741406115046	0.00802414537450628	0.64883138469603	2.5023723712699	0	63	CRYAB|HSPA1A|HSPA6|HSPA1B|ZFAND2A|DNAJB1|BAG3|JUN|CDKN2AIP|HSPD1|DUSP1|DEDD2|IER5|MXD1|FKBP4|ZC3H12A|MYLIP|TEC|ENGASE|RBM15|KLF10|PPP1R15A
